blank,,bm3_workingStock_2in100,,bm3_workingStock_1in100,,
485.0091553,0.0004017029714,485.0091553,0.09451434016,485.0091553,0.04843596742,
483.9441833,5.871334361E-5,483.9441833,0.09465022385,483.9441833,0.04853388295,
483.0311584,-0.000812059734,483.0311584,0.09406882524,483.0311584,0.04834959283,
481.9657593,-0.0002126270556,481.9657593,0.09509824961,481.9657593,0.0482531935,
481.0523682,8.796942711E-5,481.0523682,0.09649758041,481.0523682,0.04958513752,
479.9865417,0.0001657277026,479.9865417,0.09716796875,479.9865417,0.04948324338,
479.0728149,-0.00109137781,479.0728149,0.09764611721,479.0728149,0.04929756001,
478.0065918,0.0002846059215,478.0065918,0.09985459596,478.0065918,0.05114654824,
476.9401245,0.0002868853917,476.9401245,0.1006774381,476.9401245,0.05142597109,
476.0258179,-0.0002275815641,476.0258179,0.101897873,476.0258179,0.0516878739,
474.9589233,0.0001716578845,474.9589233,0.1045097709,474.9589233,0.05307495594,
474.044281,-0.001349098166,474.044281,0.1045143828,474.044281,0.05272999033,
472.9769897,0.0003478136787,472.9769897,0.1078271344,472.9769897,0.05503318086,
472.0619812,-0.0006002430455,472.0619812,0.1099838093,472.0619812,0.05544035509,
470.9942627,-0.0001348449587,470.9942627,0.1121059805,470.9942627,0.05708198249,
469.9263306,0.0001466428803,469.9263306,0.115333803,469.9263306,0.05879545212,
469.0108032,-0.0002400518861,469.0108032,0.1184436753,469.0108032,0.05998238549,
467.9424438,-2.72311845E-5,467.9424438,0.1217110455,467.9424438,0.06150408834,
467.0265503,-0.0001562713587,467.0265503,0.1250750571,467.0265503,0.06335552037,
465.9577942,0.0003616480681,465.9577942,0.128756389,465.9577942,0.06469416618,
465.0415344,-4.032846482E-5,465.0415344,0.1320733428,465.0415344,0.06685405225,
463.9723816,-6.253599713E-5,463.9723816,0.1382807195,463.9723816,0.06956611574,
463.0557861,9.67725282E-5,463.0557861,0.142711848,463.0557861,0.07199851424,
461.9862061,-0.0008198625874,461.9862061,0.1472036988,461.9862061,0.07335280627,
461.0692749,-0.0009321363177,461.0692749,0.1511331797,461.0692749,0.0753769204,
459.9992981,0.0001476786711,459.9992981,0.1586648822,459.9992981,0.07978383452,
458.9291077,2.886381299E-5,458.9291077,0.1665631086,458.9291077,0.08353714645,
458.0116272,0.0001518995414,458.0116272,0.1739059389,458.0116272,0.08721014112,
456.94104,-6.134541036E-5,456.94104,0.1810997874,456.94104,0.09060879797,
456.0232239,-0.0008374832105,456.0232239,0.1866362393,456.0232239,0.09273710847,
454.95224,6.596245657E-5,454.95224,0.1967056543,454.95224,0.09800931811,
454.0340576,5.154202154E-5,454.0340576,0.2051252276,454.0340576,0.1019194722,
452.962677,4.786579302E-5,452.962677,0.2163585722,452.962677,0.1074143201,
452.0441589,2.407461761E-5,452.0441589,0.2258169651,452.0441589,0.1114043221,
450.9723816,0.0004142694816,450.9723816,0.2382678688,450.9723816,0.1176302209,
450.0535583,0.0001355082932,450.0535583,0.2467137277,450.0535583,0.1218666807,
448.9813538,-2.044943358E-5,448.9813538,0.2603342831,448.9813538,0.1287775636,
448.0621948,0.0001646141754,448.0621948,0.2751432359,448.0621948,0.1362405121,
446.989624,0.0001095632397,446.989624,0.2911542058,446.989624,0.1432515681,
446.0700989,0.0003796542005,446.0700989,0.303958565,446.0700989,0.1508492231,
444.9971313,0.0003008214408,444.9971313,0.3244621158,444.9971313,0.159150824,
443.9239502,-0.0004171849287,443.9239502,0.3451833725,443.9239502,0.1697199792,
443.0039368,0.0005992074148,443.0039368,0.3664530516,443.0039368,0.1805501431,
441.9303589,0.0003031009983,441.9303589,0.3918599486,441.9303589,0.1921281666,
441.0100098,7.911472494E-5,441.0100098,0.4148240983,441.0100098,0.2028072476,
439.9360657,-5.922305718E-5,439.9360657,0.4473167062,439.9360657,0.2179963887,
439.0153809,3.574999209E-5,439.0153809,0.4713392854,439.0153809,0.2312712371,
437.94104,-0.0001622747077,437.94104,0.5074759722,437.94104,0.2483042926,
437.0200195,-0.0002825310803,437.0200195,0.5493596792,437.0200195,0.2686037719,
435.945282,-2.376266821E-5,435.945282,0.5952076316,435.945282,0.2906097174,
435.0239563,-0.0006902441382,435.0239563,0.6392082572,435.0239563,0.3119855225,
433.9488525,-0.0002562472364,433.9488525,0.688179791,433.9488525,0.3350083828,
433.0271606,0.0006489799125,433.0271606,0.7374874949,433.0271606,0.3589830399,
431.9516907,0.0002333470184,431.9516907,0.7987012267,431.9516907,0.3904317617,
431.0296936,0.0004244784068,431.0296936,0.8651651144,431.0296936,0.4195304513,
429.9538269,-0.0002735285379,429.9538269,0.9289633036,429.9538269,0.4544825852,
429.0315247,-6.015482359E-5,429.0315247,0.9800311923,429.0315247,0.478343308,
427.9552917,-0.0001610326435,427.9552917,1.037983656,427.9552917,0.5097121,
427.0326538,0.0005738826003,427.0326538,1.099065185,427.0326538,0.5372434855,
425.9560242,-0.0002515387605,425.9560242,1.164625883,425.9560242,0.5682159662,
425.0330811,9.092103573E-5,425.0330811,1.206556082,425.0330811,0.5914213061,
423.9560852,-0.0002317728795,423.9560852,1.265279055,423.9560852,0.6164731979,
423.0328064,0.0005004568957,423.0328064,1.292415857,423.0328064,0.6322823763,
421.9554443,0.0008857627399,421.9554443,1.321838498,421.9554443,0.6457836628,
421.0318604,-0.0006234559114,421.0318604,1.340802312,421.0318604,0.6553415656,
419.9541321,-0.0001064818207,419.9541321,1.349153996,419.9541321,0.65928936,
419.0302124,-0.0004096851335,419.0302124,1.346727014,419.0302124,0.6573935747,
417.9521484,0.0002525651653,417.9521484,1.334967375,417.9521484,0.6498448253,
417.0278931,-1.263216927E-5,417.0278931,1.313576102,417.0278931,0.6418938637,
415.9494629,6.730404039E-6,415.9494629,1.283916116,415.9494629,0.6271361709,
415.0249023,0.0003255603951,415.0249023,1.252421975,415.0249023,0.6079562306,
413.946106,-5.829128713E-5,413.946106,1.210259199,413.946106,0.588262558,
413.0212402,0.0004732202506,413.0212402,1.162566185,413.0212402,0.5733501315,
411.9420776,0.0003330211912,411.9420776,1.124097824,411.9420776,0.5509018898,
411.0169067,0.0003323217388,411.0169067,1.083107591,411.0169067,0.5283346772,
409.9373779,0.0005599636934,409.9373779,1.026478648,409.9373779,0.4995608032,
409.0119019,0.0005478595267,409.0119019,0.9889524579,409.0119019,0.4794984758,
407.9320068,0.0006619424676,407.9320068,0.9424089789,407.9320068,0.4586695731,
407.0062256,-0.000245329662,407.0062256,0.9081152678,407.0062256,0.4420368075,
405.9259644,0.0003081264149,405.9259644,0.8673663735,405.9259644,0.423361361,
404.9998779,-0.0005590875517,404.9998779,0.8299051523,404.9998779,0.4035770893,
404.0736694,-0.0002448640007,404.0736694,0.8018726707,404.0736694,0.3886129856,
402.9928894,0.0001389263198,402.9928894,0.7690162063,402.9928894,0.3752075732,
402.0663452,0.0002825077681,402.0663452,0.7492495179,402.0663452,0.3644762039,
400.9852295,-0.0002908091119,400.9852295,0.7176927328,400.9852295,0.349075824,
400.0584106,0.0002260951151,400.0584106,0.6953205466,400.0584106,0.3359538615,
398.9769287,0.001052659238,398.9769287,0.6700123549,398.9769287,0.323407799,
398.0498047,0.0002727684332,398.0498047,0.6476108432,398.0498047,0.3133658171,
396.9679871,0.0001651320927,396.9679871,0.6238504648,396.9679871,0.3033444881,
396.0405579,0.0002280116751,396.0405579,0.6080886722,396.0405579,0.2947044969,
394.958374,0.0007006249507,394.958374,0.5859643221,394.958374,0.2843414843,
394.0306702,-0.000271769386,394.0306702,0.5632174015,394.0306702,0.2737876773,
392.9481506,-0.001082650269,392.9481506,0.5482068658,392.9481506,0.2653687894,
392.0201111,-0.0001578239608,392.0201111,0.5330520272,392.0201111,0.2585955858,
390.9372559,0.0004094760225,390.9372559,0.517267108,390.9372559,0.2504290044,
390.0089417,-2.925015906E-5,390.0089417,0.5017264485,390.0089417,0.2427704334,
388.9257507,0.0003171153076,388.9257507,0.4849976599,388.9257507,0.2348880619,
387.9971619,0.0004359054146,387.9971619,0.473154366,387.9971619,0.2298461795,
387.0684204,1.555774543E-5,387.0684204,0.4650637507,387.0684204,0.2251000702,
385.9847107,2.899238098E-6,385.9847107,0.450867027,385.9847107,0.2195917368,
385.0556946,-0.0003502511827,385.0556946,0.4412336349,385.0556946,0.2154100984,
383.9716492,0.0003136181622,383.9716492,0.4326965809,383.9716492,0.2106614113,
383.0423279,-1.51689128E-5,383.0423279,0.4249388874,383.0423279,0.2075980008,
381.9579468,0.0004849854449,381.9579468,0.4181607664,381.9579468,0.2040482461,
381.0283508,0.0001596422226,381.0283508,0.4135603607,381.0283508,0.2021842152,
379.943634,0.0003023757017,379.943634,0.4082308114,379.943634,0.19948107,
379.0137634,8.175558469E-5,379.0137634,0.4052165151,379.0137634,0.1983446479,
377.9287109,-0.0004683351726,377.9287109,0.4026297927,377.9287109,0.1960823238,
376.9985352,-0.0001872704888,376.9985352,0.4010710418,376.9985352,0.1960717589,
376.0682373,0.0003858463897,376.0682373,0.4007305801,376.0682373,0.1963868737,
374.9827271,4.970390364E-5,374.9827271,0.4003430307,374.9827271,0.1953878254,
374.052124,0.0001897856127,374.052124,0.4013240039,374.052124,0.1965429038,
372.9662781,0.0008358074119,372.9662781,0.4020478427,372.9662781,0.1970613003,
372.0354004,-0.0002419663797,372.0354004,0.4038197398,372.0354004,0.1976046711,
370.9492493,-0.0004873663129,370.9492493,0.4056459665,370.9492493,0.1988487095,
370.0180969,-0.000136759918,370.0180969,0.4085370004,370.0180969,0.200092718,
368.9315796,-0.0002257187443,368.9315796,0.411930263,368.9315796,0.2021799684,
368.0001831,-0.0002374647156,368.0001831,0.4151165783,368.0001831,0.2037080675,
367.068634,-0.0004470276181,367.068634,0.4182765782,367.068634,0.2052960992,
365.9816589,-0.0003013634123,365.9816589,0.4211120605,365.9816589,0.2067790776,
365.0498352,-0.0008708104724,365.0498352,0.4244178236,365.0498352,0.2078209966,
363.9625244,-7.951441512E-5,363.9625244,0.4264380634,363.9625244,0.2096400857,
363.030426,-0.0007470474229,363.030426,0.4279738963,363.030426,0.2100821882,
361.9428406,0.0003834886884,361.9428406,0.4302406609,361.9428406,0.2114300579,
361.0104675,0.0001799965539,361.0104675,0.4307176471,361.0104675,0.2115875334,
359.9225159,-3.882721649E-5,359.9225159,0.4295276105,359.9225159,0.2115316242,
358.9898987,-0.0001256323158,358.9898987,0.4290803075,358.9898987,0.2111976594,
358.0571289,-0.001130262506,358.0571289,0.4258897007,358.0571289,0.2090058029,
356.96875,-0.0001400722686,356.96875,0.4242613018,356.96875,0.2093108892,
356.0357056,0.0005691651604,356.0357056,0.422085166,356.0357056,0.2088847309,
354.9470215,-6.1604238E-5,354.9470215,0.4177865088,354.9470215,0.2064568698,
354.0137024,-0.0002129892819,354.0137024,0.4135162234,354.0137024,0.2036022842,
352.9247131,0.0002348492126,352.9247131,0.4072434008,352.9247131,0.2014146298,
351.9911194,0.0001747395436,351.9911194,0.4033527374,351.9911194,0.1986453533,
351.0574341,-0.0004264948075,351.0574341,0.3976352513,351.0574341,0.1966700703,
349.9679871,-0.0002599208674,349.9679871,0.3904429674,349.9679871,0.1924366206,
349.0340271,-0.0005598114221,349.0340271,0.3844335973,349.0340271,0.1901761442,
347.9442749,0.0003515701683,347.9442749,0.378056705,347.9442749,0.1879048347,
347.0100708,0.0004952478921,347.0100708,0.3724094033,347.0100708,0.1847192198,
346.0757141,-1.258039811E-5,346.0757141,0.3673251271,346.0757141,0.1823105365,
344.9855347,-0.0005362331867,344.9855347,0.3618331254,344.9855347,0.1795181036,
344.0509338,0.0003192136064,344.0509338,0.3545968831,344.0509338,0.1766824722,
342.9604187,-0.0001242348808,342.9604187,0.3470440209,342.9604187,0.1732723415,
342.0255737,2.684457831E-5,342.0255737,0.3420822024,342.0255737,0.1699434519,
340.9347534,-0.0009514570702,340.9347534,0.3347270191,340.9347534,0.1661206037,
339.9996643,8.271354454E-5,339.9996643,0.3311134875,339.9996643,0.1650030762,
339.0644226,-0.0004294429091,339.0644226,0.3240867257,339.0644226,0.1612397581,
337.973175,-0.001038493123,337.973175,0.3168877065,337.973175,0.1580902636,
337.0377197,-0.0002907573944,337.0377197,0.3109738827,337.0377197,0.1557978392,
335.946167,-0.0008504010621,335.946167,0.3022371829,335.946167,0.1515264958,
335.010437,-0.000160049327,335.010437,0.2988764942,335.010437,0.1495520622,
334.074585,0.0005643700133,334.074585,0.2928305864,334.074585,0.1472103894,
332.9826355,0.0001131623067,332.9826355,0.2872582674,332.9826355,0.1439422965,
332.0465393,0.0001041517389,332.0465393,0.2811347246,332.0465393,0.1421556473,
330.9542847,5.594317918E-5,330.9542847,0.2750216424,330.9542847,0.1383121461,
330.0179138,-0.0003146593517,330.0179138,0.2701410949,330.0179138,0.1360354573,
328.9253845,0.001170872012,328.9253845,0.2653744221,328.9253845,0.133165136,
327.9888,-0.000300794316,327.9888,0.2592204511,327.9888,0.1306440383,
327.0520935,-0.0003314727219,327.0520935,0.2565753162,327.0520935,0.1289273202,
325.9591064,0.0003739802341,325.9591064,0.2506295741,325.9591064,0.1262122989,
325.0221558,0.0001603413984,325.0221558,0.2467595935,325.0221558,0.1248553246,
323.928894,0.0002416609641,323.928894,0.2422926575,323.928894,0.1229895577,
322.9916992,-0.0001715900726,322.9916992,0.2387805134,322.9916992,0.1210217848,
322.0544128,0.001126178307,322.0544128,0.2368283272,322.0544128,0.1201924309,
320.9607544,7.765790855E-8,320.9607544,0.2337831706,320.9607544,0.1186507344,
320.0231934,0.001208795118,320.0231934,0.2326320261,320.0231934,0.1179302782,
318.9292603,-0.0002033125638,318.9292603,0.2307339311,318.9292603,0.1170869693,
317.9914551,-0.0003551655391,317.9914551,0.2291459888,317.9914551,0.115954347,
317.0535583,-0.0006175106391,317.0535583,0.2287407815,317.0535583,0.1159193888,
315.959198,-0.0001879432239,315.959198,0.2304005027,315.959198,0.1168549061,
315.0210876,8.374918252E-5,315.0210876,0.2322492301,315.0210876,0.1180868,
313.9264526,-4.239914779E-5,313.9264526,0.2351980805,313.9264526,0.119264625,
312.9880676,0.0003284877166,312.9880676,0.2404264063,312.9880676,0.122388497,
312.0495911,6.578122702E-5,312.0495911,0.2462081462,312.0495911,0.1249587908,
310.9545593,-3.059613664E-5,310.9545593,0.2577424049,310.9545593,0.1298892498,
310.0158386,-0.0001727803465,310.0158386,0.2656218708,310.0158386,0.1349347383,
309.0770264,-0.0002473993809,309.0770264,0.284694016,309.0770264,0.1432575434,
307.9815979,4.970390364E-5,307.9815979,0.3101409078,307.9815979,0.1544785649,
307.0425415,0.0004770555825,307.0425415,0.3354872167,307.0425415,0.1655591577,
305.9468689,0.0002118247503,305.9468689,0.3696698844,305.9468689,0.1863281429,
305.0075684,-0.0002235454449,305.0075684,0.4031769037,305.0075684,0.1985205561,
304.0681763,-0.0004728344793,304.0681763,0.4459556639,304.0681763,0.2226830125,
302.9721069,-0.0001064818207,302.9721069,0.5173677802,302.9721069,0.2512308359,
302.0325012,-0.0004205985751,302.0325012,0.5719274282,302.0325012,0.2780112922,
300.9361267,5.441571557E-5,300.9361267,0.6460723877,300.9361267,0.3191084862,
299.9963074,0.0009837705875,299.9963074,0.7047370672,299.9963074,0.3434249461,
299.056366,-0.0001146079449,299.056366,0.789565742,299.056366,0.3858467042,
297.9596252,0.0007678608526,297.9596252,0.8894088268,297.9596252,0.4515538216,
297.0194397,0.0007273832452,297.0194397,1.011876464,297.0194397,0.4971193969,
295.9224548,-2.914662218E-5,295.9224548,1.144159198,295.9224548,0.569267571,
294.9820557,-0.0001265121828,294.9820557,1.267223239,294.9820557,0.6308962107,
294.0415649,-0.0005332857836,294.0415649,1.44334197,294.0415649,0.7064247131,
292.9442139,-0.0002744080848,292.9442139,1.570575595,292.9442139,0.7708035111,
292.003479,0.0001480153005,292.003479,1.645623326,292.003479,0.8013224006,
291.0626831,-4.384861677E-5,291.0626831,1.702035666,291.0626831,0.836889267,
289.9649353,-5.989599958E-5,289.9649353,1.821036339,289.9649353,0.8990773559,
289.0238953,0.0003864163882,289.0238953,1.934484243,289.0238953,0.96884197,
287.9259033,-0.0001913586893,287.9259033,2.116535664,287.9259033,1.04486835,
286.9846497,0.0007961533265,286.9846497,2.24037075,286.9846497,1.101862907,
286.0433044,0.0002218217269,286.0433044,2.310617685,286.0433044,1.140136003,
284.9449463,-0.0002840314992,284.9449463,2.368749857,284.9449463,1.170288801,
284.0033569,-0.0004504927492,284.0033569,2.383780956,284.0033569,1.178817034,
283.0617065,-0.0002930338087,283.0617065,2.421676397,283.0617065,1.188468695,
281.9629822,-0.0003896678099,281.9629822,2.461087942,281.9629822,1.2035743,
281.0211182,-0.0002981040161,281.0211182,2.445716858,281.0211182,1.207594514,
279.9221191,-0.0001974650368,279.9221191,2.419559717,279.9221191,1.207171321,
278.9800415,-1.812014034E-6,278.9800415,2.420387268,278.9800415,1.200687647,
278.0378723,0.0001313652756,278.0378723,2.359560728,278.0378723,1.185183048,
276.9385376,-0.0006951029645,276.9385376,2.329840183,276.9385376,1.169765592,
275.9961548,-4.591928155E-5,275.9961548,2.33024168,275.9961548,1.146610975,
275.0536804,0.0003882559249,275.0536804,2.281179428,275.0536804,1.12740922,
273.9539795,7.564538828E-5,273.9539795,2.236070156,273.9539795,1.095831156,
273.0112915,0.0004545365227,273.0112915,2.168525696,273.0112915,1.07450819,
272.068512,0.0001328412181,272.068512,2.094999075,272.068512,1.051089168,
270.9684753,0.0001117899956,270.9684753,2.110548735,270.9684753,1.031680107,
270.0254822,-0.0005378877977,270.0254822,2.059033871,270.0254822,1.00124383,
268.9252014,-0.001295573893,268.9252014,1.957190037,268.9252014,0.9572402239,
267.9820251,-0.0009604972438,267.9820251,1.884548306,267.9820251,0.9265646935,
267.0387573,-0.000277615909,267.0387573,1.845222473,267.0387573,0.9049932957,
265.9381409,-0.0003537688463,265.9381409,1.76774931,265.9381409,0.8693243861,
264.9946594,-0.0002134032547,264.9946594,1.713745475,264.9946594,0.8363215327,
264.0510864,-0.00134135643,264.0510864,1.629835963,264.0510864,0.7999531031,
262.9501343,-0.0006614520098,262.9501343,1.592158556,262.9501343,0.772375226,
262.0063477,-0.001507412991,262.0063477,1.551587343,262.0063477,0.7571012378,
261.0625,-0.001047118334,261.0625,1.529912114,261.0625,0.7455470562,
259.9612122,-0.000101150581,259.9612122,1.465192199,259.9612122,0.7179874182,
259.0171509,-0.0006197853363,259.0171509,1.380143642,259.0171509,0.6792430878,
258.072998,-0.001131140278,258.072998,1.32978189,258.072998,0.6504335403,
256.9713745,-0.0009145195945,256.9713745,1.282994986,256.9713745,0.6281086802,
256.0270386,0.0005751786521,256.0270386,1.273034096,256.0270386,0.6221204996,
254.9252014,-0.002153026406,254.9252014,1.258370042,254.9252014,0.6118801832,
253.9806671,0.0002886467846,253.9806671,1.242702842,253.9806671,0.606595397,
253.0360413,0.0007085329853,253.0360413,1.229121327,253.0360413,0.604406476,
251.9338837,0.0009009890491,251.9338837,1.243421316,251.9338837,0.6082905531,
250.9890747,0.0008376229671,250.9890747,1.277906418,250.9890747,0.619330883,
250.0441742,-0.0002900848049,250.0441742,1.330724955,250.0441742,0.6496532559,
248.947998,-0.0004018748587,248.947998,1.394957662,248.947998,0.6815821528,
248.0085449,-0.000293861609,248.0085449,1.486726165,248.0085449,0.7212530971,
247.0690155,0.0006581573398,247.0690155,1.60019052,247.0690155,0.7868174911,
245.9727936,-0.0003668045392,245.9727936,1.775225878,245.9727936,0.8815135956,
245.0330658,-0.0001178687016,245.0330658,1.999730349,245.0330658,0.9951714873,
243.9366302,-0.000711384695,243.9366302,2.244509935,243.9366302,1.149962306,
242.9967346,-0.0003178668849,242.9967346,2.480003119,242.9967346,1.32203424,
242.0567474,-0.0005279080942,242.0567474,2.508161783,242.0567474,1.465198398,
240.9600067,-9.323124686E-5,240.9600067,2.964869022,240.9600067,1.810209513,
240.0198364,-0.0002900330583,240.0198364,2.770050764,240.0198364,2.084350109,
238.9228821,0.0008399312501,238.9228821,3.321821213,238.9228821,2.552022457,
237.9825439,6.950938405E-5,237.9825439,2.881754637,237.9825439,2.449156046,
237.0421143,-0.0007701491122,237.0421143,2.922613382,237.0421143,2.777703047,
235.9448547,-0.0008674003766,235.9448547,3.555655479,235.9448547,10,
235.0042572,4.196318332E-5,235.0042572,10,235.0042572,2.734886885,
234.0635834,0.001157193445,234.0635834,3.135503769,234.0635834,2.797380209,
232.9660187,0.0009083300829,232.9660187,2.682768822,232.9660187,2.46047163,
232.025177,0.0004173787602,232.025177,3.233973503,232.025177,10,
230.9274139,-0.0009141579503,230.9274139,10,230.9274139,2.581718445,
229.9863892,-0.0009182909853,229.9863892,10,229.9863892,2.60848403,
229.0452728,-0.001514584292,229.0452728,3.058333635,229.0452728,3.000748158,
227.9472198,-0.001890421961,227.9472198,2.964984417,227.9472198,2.84146595,
227.0059509,-0.006061925087,227.0059509,3.010546207,227.0059509,2.978514433,
226.0646057,-0.0009349776665,226.0646057,3.569689035,226.0646057,2.953757048,
224.9662628,-0.01703436859,224.9662628,2.576460838,224.9662628,2.706091404,
224.0247345,0.01298896689,224.0247345,2.850934744,224.0247345,2.724856138,
222.9261932,0.009100888856,222.9261932,2.665008307,222.9261932,2.42551136,
221.9845123,-0.00892529171,221.9845123,2.341893673,221.9845123,2.3295331,
221.0427551,-0.022437701,221.0427551,2.349570036,221.0427551,2.262222767,
219.943924,-0.05207519978,219.943924,1.913226604,219.943924,1.953775644,
219.0019989,-0.03688051924,219.0019989,1.978347659,219.0019989,1.802459598,
218.0599976,-0.006746228319,218.0599976,1.92590332,218.0599976,1.661919951,
216.960907,0.0185431689,216.960907,1.842735529,216.960907,1.676804185,
216.0187378,0.02937076241,216.0187378,1.438732982,216.0187378,1.810532689,
215.0765076,-0.01994027384,215.0765076,1.299153328,215.0765076,0.9394999743,
213.9771271,-0.009738718159,213.9771271,0.918097496,213.9771271,0.807174921,
213.034729,0.025609456,213.034729,0.8998929858,213.034729,0.8933368921,
211.9351807,-0.03365208581,211.9351807,0.5010874867,211.9351807,0.6272125244,
210.9926147,0.001767435577,210.9926147,0.9311984181,210.9926147,0.6827814579,
210.0499878,0.02661801688,210.0499878,0.4904067516,210.0499878,0.4996367395,
208.9501648,-0.03179474548,208.9501648,0.7600669861,208.9501648,0.4324954152,
208.0073853,0.1013627201,208.0073853,0.5126926303,208.0073853,0.687045753,
207.0645294,0.1760448813,207.0645294,0.8430435658,207.0645294,0.6483643651,
205.9644318,-0.1266314238,205.9644318,0.3430608809,205.9644318,0.2662573457,
205.0214233,-0.1045415923,205.0214233,0.1427061409,205.0214233,0.5036544204,
204.0783539,0.03266807646,204.0783539,0.6214991212,204.0783539,0.888764441,
202.9779968,0.08390311897,202.9779968,0.6419124603,202.9779968,0.6850119233,
202.0347748,-0.03651960194,202.0347748,0.3083890378,202.0347748,0.2583321035,
200.9342499,0.07846537232,200.9342499,0.3847301304,200.9342499,0.4662734866,
199.9907532,-0.1277429163,199.9907532,0.4050274789,199.9907532,0.2299922705,

blank,
blank
Collection Time: 18/10/2019 12:00:16
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/10/2019 11:59:36
Method Modifications:
Common Interval nm Changed: 18/10/2019 11:59:56, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/10/2019 11:59:56, Old:0, New:1
Storage Changed: 18/10/2019 11:59:56, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3_workingStock_2in100,
bm3_workingStock_2in100
Collection Time: 18/10/2019 12:00:46
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/10/2019 11:59:36
Method Modifications:
Common Interval nm Changed: 18/10/2019 11:59:56, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/10/2019 11:59:56, Old:0, New:1
Storage Changed: 18/10/2019 11:59:56, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3_workingStock_21n100,
bm3_workingStock_21n100
Collection Time: 18/10/2019 12:03:22
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/10/2019 11:59:36
Method Modifications:
Common Interval nm Changed: 18/10/2019 11:59:56, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/10/2019 11:59:56, Old:0, New:1
Storage Changed: 18/10/2019 11:59:56, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

